time,T.air,CO2.ppm,wspd,RAD,VPD,PAR,rain,year,sort
5.44,5.61,380,1.86,129.1,0.05,296.93,0,2011,1
5.45,5.91,380,1.3,149.7,0.06,344.31,0,2011,1
5.46,6,380,2.22,154.1,0.07,354.43,0,2011,1
5.47,5.98,380,1.53,121.5,0.06,279.45,0,2011,1
5.48,6.02,380,1.57,152,0.06,349.6,0,2011,1
5.49,6.23,380,2.1,186.5,0.06,428.95,0,2011,1
5.5,6.29,380,2.88,147.1,0.08,338.33,0,2011,1
5.51,6.39,380,2.55,185.4,0.09,426.42,0,2011,1
5.52,6.52,380,2.32,110.4,0.09,253.92,0,2011,1
5.53,6.63,380,1.48,105.8,0.08,243.34,0,2011,1
5.54,6.75,380,1.04,128.6,0.08,295.78,0,2011,1
5.55,6.88,380,1.13,152.2,0.1,350.06,0,2011,1
5.56,7.12,380,1.26,176.9,0.11,406.87,0,2011,1
5.57,7.23,380,1.18,184,0.12,423.2,0,2011,1
5.58,7.25,380,1.13,176.8,0.12,406.64,0,2011,1
5.59,7.16,380,1.02,131.3,0.11,301.99,0,2011,1
5.6,7.18,380,0.64,105.2,0.12,241.96,0,2011,1
5.61,7.15,380,1.39,78.43,0.13,180.39,0,2011,1
5.62,7.31,380,1.94,75.39,0.14,173.4,0,2011,1
5.64,7.29,380,1.39,62.43,0.14,143.59,0,2011,1
5.65,7.16,380,1.07,36.87,0.13,84.8,0,2011,1
5.66,7.11,380,0.69,44.11,0.14,101.45,0,2011,1
5.67,7.46,380,1.78,31.41,0.16,72.24,0,2011,1
5.68,7.65,380,1.75,16.17,0.18,37.19,0,2011,1
5.69,7.63,380,2.2,6.79,0.18,15.63,0,2011,1
5.7,7.56,380,2.92,1.87,0.16,4.3,0,2011,1
5.71,7.44,380,2.14,0.22,0.15,0.49,0,2011,1
5.72,7.61,380,2.16,0,0.17,0,0,2011,1
5.73,7.8,380,2.46,0,0.18,0,0,2011,1
5.74,7.82,380,2.54,0.02,0.18,0.05,0,2011,1
5.75,7.79,380,1.84,0,0.19,0,0,2011,1
5.76,7.83,380,1.82,0,0.19,0,0,2011,1
5.77,7.87,380,2.24,0,0.2,0,0,2011,1
5.78,7.84,380,2.32,0,0.2,0,0,2011,1
5.79,8.04,380,2.3,0,0.21,0,0,2011,1
5.8,8.07,380,2.28,0,0.21,0,0,2011,1
5.81,8.1,380,1.53,0,0.22,0,0,2011,1
5.82,8,380,0.91,0,0.21,0,0,2011,1
5.83,8.28,380,1.88,0,0.23,0,0,2011,1
5.84,8.17,380,1.21,0,0.22,0,0,2011,1
5.85,8.16,380,1.2,0,0.22,0,0,2011,1
5.86,8.19,380,1.35,0,0.22,0,0,2011,1
5.88,8.35,380,1.23,0,0.23,0,0,2011,1
5.89,8.45,380,1.54,0,0.24,0,0,2011,1
5.9,8.45,380,1.16,0,0.25,0,0,2011,1
5.91,8.4,380,1.55,0,0.25,0,0,2011,1
5.92,8.31,380,1.88,0,0.23,0,0,2011,1
5.93,8.33,380,1.68,0,0.24,0,0,2011,1
5.94,8.45,380,2.66,0,0.26,0,0,2011,1
5.95,8.45,380,2.61,0,0.26,0,0,2011,1
5.96,8.32,380,2.83,0,0.24,0,0,2011,1
5.97,7.89,380,2.94,0,0.2,0,0.2,2011,1
5.98,7.64,380,2.38,0.04,0.17,0.1,0.2,2011,1
5.99,7.58,380,2.13,0,0.14,0,0.3,2011,1
6,7.64,380,1.98,0.02,0.15,0.05,0,2011,1
6.01,7.43,380,1.9,0,0.14,0,0,2011,1
6.02,7.92,380,2.69,0,0.17,0,0,2011,1
6.03,8.32,380,2.73,0,0.2,0,0,2011,1
6.04,8.29,380,2.94,0,0.21,0,0,2011,1
6.05,8.07,380,2.39,0,0.2,0,0,2011,1
6.06,8.14,380,2.27,0,0.21,0,0,2011,1
6.07,8.28,380,2.48,0,0.22,0,0,2011,1
6.08,8.21,380,2.07,0,0.22,0,0,2011,1
6.09,8.35,380,1.76,0,0.23,0,0,2011,1
6.1,8.48,380,2.33,0,0.24,0,0,2011,1
6.11,8.49,380,2.78,0,0.24,0,0,2011,1
6.12,8.64,380,2.75,0,0.25,0,0,2011,1
6.14,8.74,380,2.63,0,0.26,0,0,2011,1
6.15,8.82,380,2.68,0,0.27,0,0,2011,1
6.16,8.68,380,2.14,0,0.26,0,0,2011,1
6.17,8.69,380,2.6,0,0.26,0,0,2011,1
6.18,8.72,380,3.13,0,0.26,0,0,2011,1
6.19,8.7,380,3.41,0,0.26,0,0,2011,1
6.2,8.57,380,3.18,0,0.25,0,0,2011,1
6.21,8.46,380,3.94,0,0.24,0,0,2011,1
6.22,8.48,380,3.97,0,0.24,0,0,2011,1
6.23,8.4,380,4.17,0,0.23,0,0,2011,1
6.24,8.37,380,4.12,0,0.23,0,0,2011,1
6.25,8.31,380,3.54,0,0.23,0,0,2011,1
6.26,8.39,380,3.3,0,0.23,0,0,2011,1
6.27,8.27,380,2.34,0,0.22,0,0,2011,1
6.28,8.2,380,2.16,0,0.21,0,0,2011,1
6.29,8.34,380,3.6,0,0.22,0,0,2011,1
6.3,8.61,380,4.24,0.92,0.24,2.13,0,2011,1
6.31,8.71,380,5.16,1.46,0.25,3.36,0,2011,1
6.32,8.81,380,4.7,6.43,0.26,14.78,0,2011,1
6.33,8.77,380,4.17,17.82,0.26,40.99,0,2011,1
6.34,8.79,380,4.06,36.07,0.26,82.96,0,2011,1
6.35,8.9,380,3.42,48.24,0.27,110.95,0,2011,1
6.36,9.1,380,3.63,58.45,0.29,134.44,0,2011,1
6.38,9.23,380,3.47,61.74,0.29,142,0,2011,1
6.39,9.23,380,3.7,81.3,0.28,186.99,0,2011,1
6.4,9.38,380,3.23,103.5,0.28,238.05,0,2011,1
6.41,9.51,380,2.8,122.2,0.28,281.06,0,2011,1
6.42,9.75,380,1.98,106.9,0.29,245.87,0,2011,1
6.43,9.85,380,2.63,128,0.29,294.4,0,2011,1
6.44,9.92,380,2.47,127.8,0.29,293.94,0,2011,1
6.45,9.85,380,2.18,93.7,0.27,215.51,0,2011,1
6.46,9.94,380,2.16,112.3,0.27,258.29,0,2011,1
6.47,10,380,2.02,148.5,0.27,341.55,0,2011,1
6.48,9.94,380,1.39,154.8,0.27,356.04,0,2011,1
6.49,9.7,380,2.1,155.5,0.26,357.65,0,2011,1
6.5,9.59,380,2.09,180.2,0.26,414.46,0,2011,1
6.51,9.64,380,1.81,185.6,0.26,426.88,0,2011,1
6.52,9.58,380,1.86,174.1,0.26,400.43,0,2011,1
6.53,9.86,380,1.9,201.9,0.28,464.37,0,2011,1
6.54,10.3,380,1.91,183,0.32,420.9,0,2011,1
6.55,10.57,380,2.9,167.3,0.37,384.79,0,2011,1
6.56,10.95,380,1.88,175.9,0.39,404.57,0,2011,1
6.57,11.34,380,2.29,234.7,0.42,539.81,0,2011,1
6.58,11.48,380,1.72,227.5,0.44,523.25,0,2011,1
6.59,11.39,380,2.04,187.3,0.44,430.79,0,2011,1
6.6,11.11,380,2.39,142.3,0.42,327.29,0,2011,1
6.61,11.18,380,2.23,138.8,0.43,319.24,0,2011,1
6.62,11.36,380,2.14,151.4,0.43,348.22,0,2011,1
6.64,11.6,380,1.94,127.1,0.44,292.33,0,2011,1
6.65,11.71,380,1.71,108.5,0.45,249.55,0,2011,1
6.66,11.42,380,1.83,59.7,0.45,137.31,0,2011,1
6.67,11.35,380,2.14,47.22,0.45,108.61,0,2011,1
6.68,11.43,380,2.26,27.68,0.46,63.66,0,2011,1
6.69,11.43,380,2.46,10.25,0.46,23.57,0,2011,1
6.7,11.43,380,1.74,3.48,0.44,8.01,0,2011,1
6.71,11.54,380,2.12,0.64,0.43,1.48,0,2011,1
6.72,11.42,380,2.45,0,0.43,0,0,2011,1
6.73,11.57,380,1.59,0,0.42,0,0,2011,1
6.74,11.67,380,1.84,0,0.41,0,0,2011,1
6.75,11.69,380,1.8,0,0.41,0,0,2011,1
6.76,11.53,380,2.32,0,0.4,0,0,2011,1
6.77,11.54,380,2.99,0,0.42,0,0,2011,1
6.78,11.54,380,2.74,0,0.44,0,0,2011,1
6.79,11.49,380,2.68,0,0.43,0,0,2011,1
6.8,11.61,380,2.1,0,0.44,0,0,2011,1
6.81,11.79,380,1.88,0,0.45,0,0,2011,1
6.82,11.91,380,1.29,0,0.45,0,0,2011,1
6.83,11.76,380,0.59,0,0.43,0,0,2011,1
6.84,11.87,380,0.4,0,0.45,0,0,2011,1
6.85,12.04,380,0.95,0,0.47,0,0,2011,1
6.86,12.13,380,1.13,0,0.49,0,0,2011,1
6.88,12.19,380,1.6,0,0.49,0,0,2011,1
6.89,12.07,380,0.94,0,0.48,0,0,2011,1
6.9,12.27,380,2.17,0,0.49,0,0,2011,1
6.91,12.26,380,1.38,0,0.48,0,0,2011,1
6.92,12.04,380,1.63,0,0.45,0,0,2011,1
6.93,11.98,380,1.65,0,0.44,0,0,2011,1
6.94,12.08,380,1.42,0,0.45,0,0,2011,1
6.95,12.07,380,1.59,0,0.47,0,0,2011,1
6.96,12.17,380,1.66,0,0.49,0,0,2011,1
6.97,12.02,380,1.5,0,0.47,0,0,2011,1
6.98,11.87,380,1.45,0,0.45,0,0,2011,1
6.99,12.11,380,2.06,0,0.46,0,0,2011,1
7,12.14,380,1.66,0,0.47,0,0,2011,1
7.01,12.26,380,1.42,0,0.5,0,0,2011,1
7.02,12.4,380,1.79,0,0.53,0,0,2011,1
7.03,12.28,380,1.5,0,0.51,0,0,2011,1
7.04,12.17,380,1.24,0,0.49,0,0,2011,1
7.05,12.12,380,1.61,0,0.48,0,0,2011,1
7.06,11.87,380,2.39,0,0.45,0,0,2011,1
7.07,11.58,380,1.9,0,0.42,0,0,2011,1
7.08,11.74,380,2.04,0,0.45,0,0,2011,1
7.09,11.77,380,2.23,0,0.45,0,0,2011,1
7.1,11.68,380,2.41,0,0.43,0,0,2011,1
7.11,11.62,380,2.34,0,0.42,0,0,2011,1
7.12,11.68,380,2.35,0,0.43,0,0,2011,1
7.14,11.64,380,2.03,0,0.46,0,0,2011,1
7.15,11.46,380,2.24,0,0.45,0,0,2011,1
7.16,11.19,380,2.36,0,0.43,0,0,2011,1
7.17,11.03,380,2.04,0,0.42,0,0,2011,1
7.18,10.95,380,1.74,0,0.42,0,0,2011,1
7.19,10.92,380,1.63,0,0.44,0,0,2011,1
7.2,10.86,380,1.41,0,0.45,0,0,2011,1
7.21,10.79,380,1.78,0,0.45,0,0,2011,1
7.22,10.73,380,2.13,0,0.45,0,0,2011,1
7.23,10.79,380,1.78,0,0.46,0,0,2011,1
7.24,10.97,380,2.1,0,0.49,0,0,2011,1
7.25,10.89,380,1.31,0,0.49,0,0,2011,1
7.26,11.21,380,1.67,0,0.53,0,0,2011,1
7.27,11.07,380,1.55,0,0.52,0,0,2011,1
7.28,10.89,380,2.19,0,0.51,0,0,2011,1
7.29,10.48,380,2.57,0,0.46,0,0,2011,1
7.3,10.45,380,1.83,0.34,0.45,0.79,0,2011,1
7.31,11.15,380,1.76,4.77,0.53,10.97,0,2011,1
7.32,11.33,380,1.58,9.37,0.56,21.55,0,2011,1
7.33,11.45,380,1.66,18.93,0.57,43.54,0,2011,1
7.34,11.4,380,1.03,19.77,0.57,45.47,0,2011,1
7.35,11.6,380,1.64,24.56,0.59,56.49,0,2011,1
7.36,11.63,380,1.36,41.84,0.58,96.23,0,2011,1
7.38,11.55,380,1.31,45.86,0.56,105.48,0,2011,1
7.39,11.49,380,1.15,60.48,0.53,139.1,0,2011,1
7.4,11.37,380,1.21,59.77,0.5,137.47,0,2011,1
7.41,11.43,380,0.71,84.2,0.48,193.66,0,2011,1
7.42,11.59,380,0.92,102.1,0.48,234.83,0,2011,1
7.43,11.59,380,1.48,80.2,0.46,184.46,0,2011,1
7.44,11.41,380,1.28,94.2,0.45,216.66,0,2011,1
7.45,11.63,380,1.28,90,0.49,207,0,2011,1
7.46,12.01,380,0.93,113.4,0.54,260.82,0,2011,1
7.47,12.26,380,1.26,159.6,0.57,367.08,0,2011,1
7.48,12.14,380,0.86,161.5,0.54,371.45,0,2011,1
7.49,11.88,380,0.9,158,0.51,363.4,0,2011,1
7.5,12.09,380,1.66,154,0.54,354.2,0,2011,1
7.51,12.04,380,1.93,182.1,0.54,418.83,0,2011,1
7.52,12.08,380,1.15,187.1,0.53,430.33,0,2011,1
7.53,12.11,380,1.83,198.9,0.55,457.47,0,2011,1
7.54,12.22,380,1.69,337,0.56,775.1,0,2011,1
7.55,12.09,380,1.67,319.9,0.55,735.77,0,2011,1
7.56,12.27,380,2,384.8,0.59,885.04,0,2011,1
7.57,12.46,380,1.24,374,0.61,860.2,0,2011,1
7.58,12.38,380,1.64,356.2,0.62,819.26,0,2011,1
7.59,12.42,380,1.73,339,0.62,779.7,0,2011,1
7.6,12.43,380,1.09,297.2,0.61,683.56,0,2011,1
7.61,12.51,380,1.13,276.7,0.62,636.41,0,2011,1
7.62,12.25,380,0.84,158.1,0.6,363.63,0,2011,1
7.64,12.26,380,1.06,158.4,0.62,364.32,0,2011,1
7.65,11.86,380,1.3,84,0.61,193.2,0,2011,1
7.66,11.78,380,1.02,84.5,0.61,194.35,0,2011,1
7.67,11.49,380,0.86,46.81,0.57,107.66,0,2011,1
7.68,10.69,380,0.46,29.46,0.46,67.76,0,2011,1
7.69,10.52,380,0.51,15.88,0.47,36.52,0,2011,1
7.7,10.71,380,1.58,5.37,0.53,12.36,0,2011,1
7.71,10.72,380,1.28,0.67,0.54,1.53,0,2011,1
7.72,10.69,380,1.6,0,0.54,0,0,2011,1
7.73,10.68,380,1.44,0,0.54,0,0,2011,1
7.74,10.55,380,0.96,0,0.54,0,0,2011,1
7.75,10.46,380,1.07,0,0.53,0,0,2011,1
7.76,10.58,380,1.19,0,0.54,0,0,2011,1
7.77,10.64,380,1.15,0,0.54,0,0,2011,1
7.78,10.66,380,1.51,0,0.54,0,0,2011,1
7.79,10.45,380,0.83,0,0.52,0,0,2011,1
7.8,10.45,380,1.61,0,0.53,0,0,2011,1
7.81,10.64,380,1.83,0,0.55,0,0,2011,1
7.82,10.62,380,1.88,0,0.54,0,0,2011,1
7.83,10.37,380,1.71,0,0.51,0,0,2011,1
7.84,10.06,380,0.88,0,0.47,0,0,2011,1
7.85,9.79,380,1.43,0,0.45,0,0,2011,1
7.86,9.88,380,1.49,0,0.45,0,0,2011,1
7.88,9.77,380,1.43,0,0.43,0,0,2011,1
7.89,9.98,380,1.76,0,0.45,0,0,2011,1
7.9,9.9,380,2.11,0,0.45,0,0,2011,1
7.91,9.57,380,2.45,0,0.4,0,0,2011,1
7.92,9.3,380,2.35,0,0.36,0,0,2011,1
7.93,9.08,380,2.71,0,0.34,0,0,2011,1
7.94,8.9,380,2.27,0,0.33,0,0,2011,1
7.95,8.71,380,2.62,0,0.31,0,0,2011,1
7.96,8.5,380,2.64,0,0.3,0,0,2011,1
7.97,8.52,380,2.67,0,0.3,0,0,2011,1
7.98,8.5,380,3.21,0,0.3,0,0,2011,1
7.99,8.29,380,2.73,0,0.28,0,0,2011,1
8,8.17,380,2.98,0,0.28,0,0,2011,1
8.01,8.23,380,3.92,0,0.31,0,0,2011,1
8.02,8.32,380,3.86,0,0.34,0,0,2011,1
8.03,8.27,380,2.2,0,0.35,0,0,2011,1
8.04,8.28,380,2.68,0,0.36,0,0,2011,1
8.05,8.2,380,2.25,0,0.36,0,0,2011,1
8.06,8,380,3.79,0,0.34,0,0,2011,1
8.07,7.96,380,3.97,0,0.33,0,0,2011,1
8.08,8.07,380,3.9,0,0.34,0,0,2011,1
8.09,7.98,380,3.56,0,0.34,0,0,2011,1
8.1,7.93,380,3.13,0,0.33,0,0,2011,1
8.11,8.11,380,2.99,0,0.35,0,0,2011,1
8.12,7.95,380,3.31,0,0.34,0,0,2011,1
8.14,7.95,380,2.97,0,0.33,0,0,2011,1
8.15,7.9,380,2.77,0,0.33,0,0,2011,1
8.16,7.7,380,3.67,0,0.32,0,0,2011,1
8.17,7.58,380,3.15,0,0.32,0,0,2011,1
8.18,7.66,380,2.74,0,0.32,0,0,2011,1
8.19,7.58,380,2.51,0,0.32,0,0,2011,1
8.2,7.49,380,3.16,0,0.32,0,0,2011,1
8.21,7.51,380,3.71,0,0.32,0,0,2011,1
8.22,7.29,380,3.35,0,0.3,0,0,2011,1
8.23,7.2,380,3.57,0,0.3,0,0,2011,1
8.24,7.04,380,3.56,0,0.29,0,0,2011,1
8.25,7.11,380,3.68,0,0.3,0,0,2011,1
8.26,7.41,380,3.84,0,0.32,0,0,2011,1
8.27,7.55,380,3.15,0,0.33,0,0,2011,1
8.28,7.48,380,2.22,0,0.33,0,0,2011,1
8.29,7.47,380,2.03,0,0.32,0,0,2011,1
8.3,7.42,380,2.17,0.26,0.32,0.59,0,2011,1
8.31,7.47,380,2.65,2.67,0.32,6.13,0,2011,1
8.32,7.5,380,2.32,8.62,0.32,19.83,0,2011,1
8.33,7.81,380,2.89,13.52,0.34,31.1,0,2011,1
8.34,7.95,380,3.14,17.13,0.34,39.4,0,2011,1
8.35,7.92,380,2.94,20.06,0.34,46.14,0,2011,1
8.36,7.94,380,2.86,22.81,0.33,52.46,0,2011,1
8.38,8,380,3.01,23.91,0.33,54.99,0,2011,1
8.39,8.03,380,2.43,25.33,0.33,58.26,0,2011,1
8.4,8.11,380,1.3,27.19,0.33,62.54,0,2011,1
8.41,8.31,380,1.73,29.22,0.34,67.21,0,2011,1
8.42,8.42,380,1.31,30.05,0.34,69.11,0,2011,1
8.43,8.54,380,1.73,31.24,0.34,71.85,0,2011,1
8.44,8.7,380,1.75,33.56,0.35,77.19,0,2011,1
8.45,8.84,380,1.77,37.86,0.36,87.08,0,2011,1
8.46,8.99,380,2.24,49.74,0.38,114.4,0,2011,1
8.47,9.25,380,2.32,74.96,0.41,172.41,0,2011,1
8.48,9.44,380,3.33,84.8,0.43,195.04,0,2011,1
8.49,9.54,380,3.17,105,0.45,241.5,0,2011,1
8.5,9.6,380,2.52,129.5,0.45,297.85,0,2011,1
8.51,9.65,380,2.61,132.8,0.46,305.44,0,2011,1
8.52,9.71,380,1.85,111.2,0.46,255.76,0,2011,1
8.53,9.77,380,1.55,202.6,0.47,465.98,0,2011,1
8.54,10.13,380,2.41,443.5,0.5,1020.05,0,2011,1
8.55,10.43,380,1.34,450.8,0.52,1036.84,0,2011,1
8.56,10.41,380,2.06,409.8,0.53,942.54,0,2011,1
8.57,10.63,380,1.75,358.4,0.55,824.32,0,2011,1
8.58,10.66,380,0.96,376.7,0.56,866.41,0,2011,1
8.59,10.95,380,1.21,279,0.59,641.7,0,2011,1
8.6,10.8,380,0.92,207.3,0.58,476.79,0,2011,1
8.61,11.49,380,0.4,350.6,0.64,806.38,0,2011,1
8.62,12.08,380,0.21,313.6,0.69,721.28,0,2011,1
8.64,12.55,380,0.15,231.9,0.74,533.37,0,2011,1
8.65,11.63,380,0.79,144.6,0.67,332.58,0,2011,1
8.66,10.46,380,0.9,53.08,0.52,122.08,0,2011,1
8.67,9.18,380,2.4,38.21,0.39,87.88,0,2011,1
8.68,9,380,2.57,28.11,0.38,64.65,0,2011,1
8.69,8.61,380,3.24,15.73,0.38,36.18,0,2011,1
8.7,8.24,380,3.53,4.51,0.39,10.38,0,2011,1
8.71,8.18,380,3.37,0.86,0.4,1.98,0,2011,1
8.72,7.71,380,3.37,0,0.38,0,0,2011,1
8.73,7.59,380,2.57,0,0.37,0,0,2011,1
8.74,7.48,380,1.29,0,0.36,0,0,2011,1
8.75,7.65,380,1.35,0,0.36,0,0,2011,1
8.76,7.84,380,1.29,0,0.38,0,0,2011,1
8.77,7.93,380,1.06,0,0.39,0,0,2011,1
8.78,7.94,380,0.93,0,0.38,0,0,2011,1
8.79,7.74,380,0.95,0,0.37,0,0,2011,1
8.8,7.64,380,0.77,0,0.38,0,0,2011,1
8.81,8.08,380,0.51,0,0.44,0,0,2011,1
8.82,8.16,380,1.16,0,0.44,0,0,2011,1
8.83,8.24,380,0.79,0,0.39,0,0,2011,1
8.84,8.71,380,1.13,0,0.39,0,0,2011,1
8.85,9,380,1.28,0,0.4,0,0,2011,1
8.86,9.14,380,1.81,0,0.39,0,0,2011,1
8.88,9.27,380,2.79,0,0.39,0,0,2011,1
8.89,9.41,380,2.73,0,0.39,0,0,2011,1
8.9,9.35,380,2.37,0,0.4,0,0,2011,1
8.91,9.41,380,2.02,0,0.43,0,0,2011,1
8.92,9.13,380,0.95,0,0.42,0,0,2011,1
8.93,9.19,380,1.16,0,0.42,0,0,2011,1
8.94,9.45,380,1.09,0,0.44,0,0,2011,1
8.95,9.79,380,1.02,0,0.47,0,0,2011,1
8.96,9.56,380,0.94,0,0.45,0,0,2011,1
8.97,9.54,380,0.96,0,0.43,0,0,2011,1
8.98,9.46,380,0.97,0,0.41,0,0,2011,1
8.99,9.36,380,1.12,0,0.39,0,0,2011,1
9,9.25,380,1.02,0,0.38,0,0,2011,1
9.01,9.09,380,0.98,0,0.37,0,0,2011,1
9.02,9.19,380,0.77,0,0.38,0,0,2011,1
9.03,9.48,380,1.32,0,0.41,0,0,2011,1
9.04,9.45,380,1.06,0,0.4,0,0,2011,1
9.05,9.16,380,0.74,0,0.36,0,0,2011,1
9.06,9.09,380,0.86,0,0.36,0,0,2011,1
9.07,9.16,380,0.84,0,0.38,0,0,2011,1
9.08,9.21,380,0.57,0.02,0.39,0.05,0,2011,1
9.09,9.22,380,0.94,0,0.4,0,0,2011,1
9.1,9.45,380,1.62,0,0.43,0,0,2011,1
9.11,9.56,380,2.41,0,0.43,0,0,2011,1
9.12,8.89,380,1.82,0,0.34,0,0,2011,1
9.14,8.65,380,2.05,0,0.3,0,0,2011,1
9.15,8.75,380,2.29,0,0.33,0,0,2011,1
9.16,8.71,380,2.23,0.02,0.32,0.05,0,2011,1
9.17,8.93,380,2.11,0,0.37,0,0,2011,1
9.18,9.18,380,1.82,0,0.43,0,0,2011,1
9.19,9.12,380,1.56,0,0.43,0,0,2011,1
9.2,8.69,380,2.45,0,0.37,0,0,2011,1
9.21,8.47,380,2.44,0,0.35,0,0,2011,1
9.22,8.33,380,2.43,0,0.34,0,0,2011,1
9.23,8.23,380,1.8,0,0.34,0,0,2011,1
9.24,8.33,380,2.52,0,0.35,0,0,2011,1
9.25,8.39,380,3.38,0,0.36,0,0,2011,1
9.26,8.29,380,3.11,0,0.35,0,0,2011,1
9.27,8.18,380,2.02,0,0.34,0,0,2011,1
9.28,8.01,380,1.25,0,0.32,0,0,2011,1
9.29,7.91,380,1.55,0,0.32,0,0,2011,1
9.3,7.8,380,2.72,0,0.29,0,0,2011,1
9.31,7.53,380,2.17,0.67,0.27,1.53,0,2011,1
9.32,7.5,380,2.14,2.04,0.27,4.7,0,2011,1
9.33,7.59,380,2.78,6.51,0.27,14.98,0,2011,1
9.34,7.53,380,1.62,21.65,0.26,49.79,0,2011,1
9.35,7.63,380,1.61,29.43,0.27,67.69,0,2011,1
9.36,7.69,380,1.17,59.19,0.27,136.14,0,2011,1
9.38,7.61,380,0.94,73.37,0.26,168.75,0,2011,1
9.39,7.59,380,0.37,73.5,0.25,169.05,0,2011,1
9.4,7.61,380,0.72,107.7,0.25,247.71,0,2011,1
9.41,7.58,380,0.66,101.8,0.24,234.14,0,2011,1
9.42,7.56,380,0.97,93,0.24,213.9,0,2011,1
9.43,7.62,380,1.39,101.8,0.24,234.14,0,2011,1
9.44,7.53,380,1.23,71.99,0.23,165.58,0,2011,1
9.45,7.59,380,1.22,104.9,0.24,241.27,0,2011,1
9.46,7.72,380,2.82,128.6,0.23,295.78,0,2011,1
9.47,7.19,380,2.73,181.7,0.19,417.91,0,2011,1
9.48,6.81,380,2.12,131.7,0.14,302.91,0,2011,1
9.49,6.17,380,2.85,101.5,0.11,233.45,0,2011,1
9.5,6.06,380,1.75,137.3,0.1,315.79,0,2011,1
9.51,5.85,380,2.37,116.6,0.09,268.18,0,2011,1
9.52,5.76,380,2.24,113.9,0.09,261.97,0,2011,1
9.53,5.76,380,1.45,99.8,0.09,229.54,0,2011,1
9.54,5.74,380,2.21,148.8,0.09,342.24,0,2011,1
9.55,5.7,380,1.96,186,0.09,427.8,0,2011,1
9.56,6.05,380,1.54,157.9,0.11,363.17,0,2011,1
9.57,6.2,380,2.24,227.8,0.13,523.94,0,2011,1
9.58,6.45,380,1.86,229.6,0.14,528.08,0,2011,1
9.59,6.12,380,2.58,95,0.13,218.5,0,2011,1
9.6,5.81,380,3.57,94.5,0.12,217.35,0,2011,1
9.61,5.83,380,2.17,109.2,0.12,251.16,0,2011,1
9.62,5.75,380,2.14,78.19,0.1,179.84,0,2011,1
9.64,5.66,380,1.68,40.14,0.1,92.32,0,2011,1
9.65,5.76,380,1.39,78.56,0.11,180.69,0,2011,1
9.66,5.54,380,1.32,33.73,0.1,77.58,0,2011,1
9.67,5.35,380,2.1,36.96,0.09,85.01,0,2011,1
9.68,5.23,380,1.74,22.92,0.09,52.72,0,2011,1
9.69,5.07,380,1.84,14.73,0.08,33.88,0,2011,1
9.7,4.85,380,2.28,7.83,0.08,18,0,2011,1
9.71,4.69,380,1.98,1.5,0.09,3.46,0,2011,1
9.72,4.62,380,2.14,0.02,0.1,0.05,0,2011,1
9.73,4.7,380,2.02,0.02,0.12,0.05,0,2011,1
9.74,4.66,380,1.56,0,0.11,0,0,2011,1
9.75,4.59,380,2.29,0,0.09,0,0,2011,1
9.76,4.55,380,1.33,0.06,0.07,0.15,0,2011,1
9.77,4.59,380,1.61,0,0.06,0,0,2011,1
9.78,4.63,380,1.47,0.02,0.05,0.05,0,2011,1
9.79,4.59,380,1.85,0,0.05,0,0,2011,1
9.8,4.57,380,1.42,0,0.05,0,0,2011,1
9.81,4.47,380,0.95,0,0.04,0,0,2011,1
9.82,4.52,380,1.47,0.02,0.04,0.05,0,2011,1
9.83,4.59,380,0.92,0,0.03,0,0,2011,1
9.84,4.54,380,1.17,0,0.03,0,0,2011,1
9.85,4.49,380,1,0,0.03,0,0,2011,1
9.86,4.35,380,0.89,0,0.05,0,0,2011,1
9.88,4.24,380,1.38,0,0.08,0,0,2011,1
9.89,4.31,380,1.77,0,0.12,0,0,2011,1
9.9,4.18,380,1.57,0.02,0.15,0.05,0,2011,1
9.91,4.16,380,0.74,0.02,0.15,0.05,0,2011,1
9.92,4.5,380,1.98,0.02,0.18,0.05,0,2011,1
9.93,4.77,380,2.43,0.02,0.18,0.05,0,2011,1
9.94,4.63,380,3.04,0,0.19,0,0,2011,1
9.95,4.68,380,3.59,0.02,0.22,0.05,0,2011,1
9.96,4.71,380,3.32,0.04,0.22,0.1,0,2011,1
9.97,4.74,380,4.28,0.02,0.22,0.05,0,2011,1
9.98,5.04,380,4.17,0,0.24,0,0,2011,1
9.99,5.22,380,3.59,0,0.3,0,0,2011,1
10,5.05,380,3.5,0,0.29,0,0,2011,1
10.01,4.91,380,2.68,0,0.29,0,0,2011,1
10.02,4.8,380,2.7,0,0.28,0,0,2011,1
10.03,4.62,380,2.48,0,0.26,0,0,2011,1
10.04,4.42,380,2.42,0,0.23,0,0,2011,1
10.05,4.36,380,1.86,0.02,0.23,0.05,0,2011,1
10.06,4.32,380,2.11,0.06,0.23,0.15,0,2011,1
10.07,4.36,380,1.85,0.02,0.23,0.05,0,2011,1
10.08,4.3,380,2.49,0,0.22,0,0,2011,1
10.09,4.46,380,2.01,0.02,0.24,0.05,0,2011,1
10.1,4.47,380,1.94,0,0.25,0,0,2011,1
10.11,4.38,380,2.71,0,0.25,0,0,2011,1
10.12,4.25,380,3.24,0,0.24,0,0,2011,1
10.14,3.85,380,2.95,0,0.21,0,0,2011,1
10.15,3.93,380,2.96,0.06,0.22,0.15,0,2011,1
10.16,4.12,380,2.61,0.02,0.25,0.05,0,2011,1
